iter	Logloss
988	0.0004500310263
989	0.0004500310263
990	0.0004500310263
991	0.0004500310263
992	0.0004500310263
993	0.0004500310263
994	0.0004500310263
995	0.0004500310263
996	0.0004500310263
997	0.0004500310263
998	0.0004500310263
999	0.0004500310263
